12001759,10529619,11764223,2910096,1688099,7166028,16.03,68.06,14.35,60.91
12001760,11161778,12330988,2848884,1737477,7744627,15.57,69.39,14.09,62.81
12001761,10612544,12082025,2751428,1842514,7488083,17.36,70.56,15.25,61.98
12001762,11747226,13404096,3005548,2243887,8154661,19.10,69.42,16.74,60.84
12001763,10897078,12597370,3248468,1710599,7638303,15.70,70.09,13.58,60.63
12001764,11588199,13110999,2419828,2546560,8144611,21.98,70.28,19.42,62.12
12001765,11284190,12450826,2514124,1852910,8083792,16.42,71.64,14.88,64.93
12001766,10936764,12478979,3393520,1443255,7642204,13.20,69.88,11.57,61.24
12001767,10404755,11918555,2857876,1674310,7386369,16.09,70.99,14.05,61.97
12001768,11567236,13023436,2692560,1949878,8380998,16.86,72.45,14.97,64.35
12001769,8368209,9736747,1984732,1310355,6441660,15.66,76.98,13.46,66.16
12001770,10964794,12092794,2147352,1609411,8336031,14.68,76.03,13.31,68.93
12001771,9516830,10808176,3062404,1371802,6373970,14.41,66.98,12.69,58.97
12001772,6244287,6937887,1885836,934282,4117769,14.96,65.94,13.47,59.35
12001773,10938652,12023514,2796132,1512162,7715220,13.82,70.53,12.58,64.17
12001774,9634539,10481259,2317640,1754037,6409582,18.21,66.53,16.73,61.15
12001775,11092919,12529538,2772692,2176136,7580710,19.62,68.34,17.37,60.50
12001776,5989696,6858804,1861476,1038963,3958365,17.35,66.09,15.15,57.71
12001777,10994017,11915617,2236240,1353620,8325757,12.31,75.73,11.36,69.87
12001779,10386393,11711348,2994212,1670563,7046573,16.08,67.84,14.26,60.17
12001780,9612973,11199766,3119440,1512544,6567782,15.73,68.32,13.51,58.64
12001781,10395701,11143901,2861868,1489041,6792992,14.32,65.34,13.36,60.96
12001782,11620522,12667662,2357600,1624113,8685949,13.98,74.75,12.82,68.57
12001783,10987770,12100770,2839792,1566488,7694490,14.26,70.03,12.95,63.59
12001784,10018940,11501175,2676076,1783025,7042074,17.80,70.29,15.50,61.23
12001785,8395975,9749879,2801556,1263241,5685082,15.05,67.71,12.96,58.31
12001786,8595168,9845568,2582588,1404728,5858252,16.34,68.16,14.27,59.50
12001787,10661364,12497171,2722784,2260671,7513716,21.20,70.48,18.09,60.12
12001788,10647184,11692020,2105300,1769067,7817653,16.62,73.42,15.13,66.86
12001789,9883926,11306550,2458024,1656389,7192137,16.76,72.77,14.65,63.61
12001790,10745991,11537380,2506052,1473114,7558214,13.71,70.34,12.77,65.51
12001791,10054847,11483328,2794432,1855015,6833881,18.45,67.97,16.15,59.51
12001792,10626156,11954036,2978804,1563051,7412181,14.71,69.75,13.08,62.01
12001793,11404083,13100920,2816008,2565821,7719091,22.50,67.69,19.59,58.92
12001794,9823528,10645716,2864620,1312001,6469095,13.36,65.85,12.32,60.77
12001795,10090367,11451331,3101060,1669307,6680964,16.54,66.21,14.58,58.34
12001796,11564267,12768409,2658320,1727703,8382386,14.94,72.49,13.53,65.65
12001797,12060933,13687922,2618944,1780085,9288893,14.76,77.02,13.00,67.86
12001798,10419804,11921530,3320488,1545591,7055451,14.83,67.71,12.96,59.18
12001799,11496374,13111383,3310592,1910374,7890417,16.62,68.63,14.57,60.18
12001800,9752824,11485506,2539380,1974461,6971665,20.25,71.48,17.19,60.70
12001801,10589469,11948469,2821096,1784655,7342718,16.85,69.34,14.94,61.45
12001802,11329296,12694625,2661692,2077220,7955713,18.33,70.22,16.36,62.67
12001803,11200891,12683392,2954564,2021579,7707249,18.05,68.81,15.94,60.77
12001804,9584099,10845984,2809888,1575129,6460967,16.43,67.41,14.52,59.57
12001805,11798121,13821858,2280500,2621887,8919471,22.22,75.60,18.97,64.53
12001806,10391529,11544181,3468860,1587962,6487359,15.28,62.43,13.76,56.20
12001807,10901917,12190119,3079808,1425387,7684924,13.07,70.49,11.69,63.04
12001808,11589042,12693042,2580892,1895275,8216875,16.35,70.90,14.93,64.74
12001809,9046664,10506783,2083592,1774881,6648310,19.62,73.49,16.89,63.28
12001810,10863692,13102991,3020296,2325303,7757392,21.40,71.41,17.75,59.20
12001811,10666264,12789649,2172672,2609441,8007536,24.46,75.07,20.40,62.61
12001812,11418712,12810712,2388640,2405092,8016980,21.06,70.21,18.77,62.58
12001813,10201435,11473435,1541520,2253478,7678437,22.09,75.27,19.64,66.92
12001814,10295853,11725653,2412244,2149160,7164249,20.87,69.58,18.33,61.10
12001815,10743915,12075668,2356832,1936410,7782426,18.02,72.44,16.04,64.45
12001816,6266493,7281617,2302012,1065075,3914530,17.00,62.47,14.63,53.76
12001817,10270548,11688733,2712268,1826459,7150006,17.78,69.62,15.63,61.17
12001818,10657444,12224587,2784376,2427647,7012564,22.78,65.80,19.86,57.36
12001819,11027643,12488597,2929232,1762382,7796983,15.98,70.70,14.11,62.43
12001820,11811915,13001715,2604628,2195783,8201304,18.59,69.43,16.89,63.08
12001821,10876402,12620675,3334012,1837278,7449385,16.89,68.49,14.56,59.03
12001822,8523237,9599637,2310940,1374801,5913896,16.13,69.39,14.32,61.61
12001823,10244332,11285565,3234080,1402064,6649421,13.69,64.91,12.42,58.92
12001824,11610988,12956954,2339396,2978566,7638992,25.65,65.79,22.99,58.96
12001825,11085633,12959796,2717076,2332730,7909990,21.04,71.35,18.00,61.03
12001826,11694478,13095757,2199676,2606068,8290013,22.28,70.89,19.90,63.30
12001827,9861977,11542763,3192800,1711675,6638288,17.36,67.31,14.83,57.51
12001828,6280171,7318945,1938592,968649,4411704,15.42,70.25,13.23,60.28
12001829,10359785,10792385,1755176,1045351,7991858,10.09,77.14,9.69,74.05
12001830,10291289,11091689,2193656,1246298,7651735,12.11,74.35,11.24,68.99
12001831,11329698,12761808,3119888,2048550,7593370,18.08,67.02,16.05,59.50
12001832,8176137,9714537,2694780,1601772,5417985,19.59,66.27,16.49,55.77
12001833,9617197,10634957,2925944,1464411,6244602,15.23,64.93,13.77,58.72
12001834,11483245,12505045,2866032,1914407,7724606,16.67,67.27,15.31,61.77
12001835,8722641,10281441,1284984,2283108,6713349,26.17,76.96,22.21,65.30
12001836,10447372,12201581,2935196,1604902,7661483,15.36,73.33,13.15,62.79
12001837,11250529,12296929,1941124,2209073,8146732,19.64,72.41,17.96,66.25
12001838,11307527,13367281,2104968,2678349,8583964,23.69,75.91,20.04,64.22
12001839,11224725,12799577,3302896,1681087,7815594,14.98,69.63,13.13,61.06
12001840,11014163,13166675,2375156,1816121,8975398,16.49,81.49,13.79,68.17
12001841,10942918,12129118,2991972,1494692,7642454,13.66,69.84,12.32,63.01
12001842,11385537,12379137,2818908,1448367,8111862,12.72,71.25,11.70,65.53
12001843,9700744,10996824,2814160,1526152,6656512,15.73,68.62,13.88,60.53
12001844,11467131,12603469,2297832,1845895,8459742,16.10,73.77,14.65,67.12
12001845,11907176,13318376,2769288,1789348,8759740,15.03,73.57,13.44,65.77
12001846,9851108,11281200,2790540,1608607,6882053,16.33,69.86,14.26,61.00
12001847,12054161,13304122,2351140,1963067,8989915,16.29,74.58,14.76,67.57
12001848,8234402,9222602,2280824,1348204,5593574,16.37,67.93,14.62,60.65
12001849,9771445,10766997,2703736,1099897,6963364,11.26,71.26,10.22,64.67
12001850,10534558,11755050,2678520,1716951,7359579,16.30,69.86,14.61,62.61
12001851,11808919,13405604,2675704,1891206,8838694,16.02,74.85,14.11,65.93
12001852,11434613,12631210,2369584,1995404,8266222,17.45,72.29,15.80,65.44
12001853,9704616,10802657,2890656,1546512,6365489,15.94,65.59,14.32,58.93
12001854,9608552,10101752,1806252,999570,7295930,10.40,75.93,9.90,72.22
12001855,11002502,12373214,2447864,1877545,8047805,17.06,73.15,15.17,65.04
12001856,10471784,12097121,3284464,1623171,7189486,15.50,68.66,13.42,59.43
12001857,11399267,13028267,2281880,2604397,8141990,22.85,71.43,19.99,62.49
12001858,10279795,11512106,2555060,2025005,6932041,19.70,67.43,17.59,60.22
12001859,11212223,12898710,2061600,2860215,7976895,25.51,71.14,22.17,61.84
12001860,8728525,9541525,2559868,1195005,5786652,13.69,66.30,12.52,60.65
12001861,9912722,11164411,2824168,1682666,6657577,16.97,67.16,15.07,59.63
12001862,10651469,12361822,2989952,1887941,7483929,17.72,70.26,15.27,60.54
12001863,10051473,11292307,2674440,1735457,6882410,17.27,68.47,15.37,60.95
12001865,11422383,12929583,2745296,1928229,8256058,16.88,72.28,14.91,63.85
12001866,11942907,13920261,2577960,2402370,8939931,20.12,74.86,17.26,64.22
12001867,7936457,8682257,1661676,1458031,5562550,18.37,70.09,16.79,64.07
12001868,11170190,12284390,2464732,1383172,8436486,12.38,75.53,11.26,68.68
12001869,10663735,12424304,3043996,1678146,7702162,15.74,72.23,13.51,61.99
12001870,11754250,12935050,2728396,2075926,8130728,17.66,69.17,16.05,62.86
12001871,9943302,11429982,2758520,1844551,6826911,18.55,68.66,16.14,59.73
12001872,11591062,13193044,2714848,1894714,8583482,16.35,74.05,14.36,65.06
12001873,11708855,12748055,2544880,2179277,8023898,18.61,68.53,17.09,62.94
12001874,9671824,11245539,2757352,1615134,6873053,16.70,71.06,14.36,61.12
12001875,8405712,9273755,2101524,1378814,5793417,16.40,68.92,14.87,62.47
12001876,9146280,10456305,2824768,1395924,6235613,15.26,68.18,13.35,59.63
12001877,10752248,12942270,2615044,1870370,8456856,17.40,78.65,14.45,65.34
12001878,10744983,11638925,2402932,1475654,7760339,13.73,72.22,12.68,66.68
12001879,11489184,12489984,2719796,2067104,7703084,17.99,67.05,16.55,61.67
12001880,11975103,13047303,2830304,2145279,8071720,17.91,67.40,16.44,61.87
12001881,11650156,13027450,2334916,1912770,8779764,16.42,75.36,14.68,67.39
12001882,10434887,11490887,2727320,1512609,7250958,14.50,69.49,13.16,63.10
12001883,11552789,13075147,2694568,2235484,8145095,19.35,70.50,17.10,62.29
12001884,10962662,12719539,2933256,1800435,7985848,16.42,72.85,14.15,62.78
12001885,11114684,12341084,2459340,2251425,7630319,20.26,68.65,18.24,61.83
12001886,10767611,12339804,2402240,2069881,7867683,19.22,73.07,16.77,63.76
12001887,9579550,10647493,3140232,1390789,6116472,14.52,63.85,13.06,57.45
12001888,11691266,13447893,2735112,2185796,8526985,18.70,72.93,16.25,63.41
12001889,11914050,12999295,1888940,1317418,9792937,11.06,82.20,10.13,75.33
12001890,5155147,6401826,1869808,774834,3757184,15.03,72.88,12.10,58.69
12001891,7459030,8057171,2036884,1209609,4810678,16.22,64.49,15.01,59.71
12001892,5664668,6520365,2025364,950553,3544448,16.78,62.57,14.58,54.36
12001893,11463325,12731125,2384696,1887870,8458559,16.47,73.79,14.83,66.44
12001894,11362734,11851733,1885208,936250,9030275,8.24,79.47,7.90,76.19
12001895,11435465,13326589,2934140,1914726,8477723,16.74,74.14,14.37,63.62
12001896,11895957,13646910,2701136,2277611,8668163,19.15,72.87,16.69,63.52
12001897,12088778,13296567,2465056,2880139,7951372,23.82,65.77,21.66,59.80
12001898,10896869,11823701,1974840,1054959,8793902,9.68,80.70,8.92,74.38
12001899,10601388,11931537,2305788,1791246,7834503,16.90,73.90,15.01,65.66
12001900,10915634,11671634,2090504,995121,8586009,9.12,78.66,8.53,73.56
12001901,11309837,12111194,2163708,1163848,8783638,10.29,77.66,9.61,72.52
12001902,10324747,11845158,3102684,1946177,6796297,18.85,65.83,16.43,57.38
12001903,8924915,10137598,2654636,1418518,6064444,15.89,67.95,13.99,59.82
12001904,10050623,11330111,2928276,1632534,6769301,16.24,67.35,14.41,59.75
12001905,10690655,12120482,3256812,1697978,7165692,15.88,67.03,14.01,59.12
12001906,11315599,12892421,2512876,2293700,8085845,20.27,71.46,17.79,62.72
12001907,11119404,12614604,2977640,1927318,7709646,17.33,69.34,15.28,61.12
12001908,12199316,15123716,1810784,2117366,11195566,17.36,91.77,14.00,74.03
12001909,9959170,11067330,1640384,1428696,7998250,14.35,80.31,12.91,72.27
12001910,11467843,13134136,3143932,1839568,8150636,16.04,71.07,14.01,62.06
12001911,11473466,12514651,2376896,1375074,8762681,11.98,76.37,10.99,70.02
12001912,11311132,13052332,2657300,2270912,8124120,20.08,71.82,17.40,62.24
12001913,9084139,10694578,3256188,1457773,5980617,16.05,65.84,13.63,55.92
12001914,9914768,11045633,2043704,1420571,7581358,14.33,76.47,12.86,68.64
12001915,10076780,11408108,3282516,1538850,6586742,15.27,65.37,13.49,57.74
12001916,10548249,11939317,2774888,1648087,7516342,15.62,71.26,13.80,62.95
12001917,12161291,14156891,2032516,2809531,9314844,23.10,76.59,19.85,65.80
12001918,11596706,13135235,2632756,2012694,8489785,17.36,73.21,15.32,64.63
12001919,11505053,12620426,1859060,2143381,8617985,18.63,74.91,16.98,68.29
12001920,11693371,13634526,2284308,2436470,8913748,20.84,76.23,17.87,65.38
12001921,10691414,12568783,3774400,1549747,7244636,14.50,67.76,12.33,57.64
12001922,9441084,11372107,2569676,1930063,6872368,20.44,72.79,16.97,60.43
12001923,7138686,7974316,2316784,1094618,4562914,15.33,63.92,13.73,57.22
12001924,9935875,11351875,3011732,1701951,6638192,17.13,66.81,14.99,58.48
12001925,11263867,12773008,3158720,1818608,7795680,16.15,69.21,14.24,61.03
12001926,11880691,13528891,2757764,1977939,8793188,16.65,74.01,14.62,65.00
12001927,10457456,11687211,3253252,1686585,6747374,16.13,64.52,14.43,57.73
12001928,11164941,12607341,2758976,2118757,7729608,18.98,69.23,16.81,61.31
12001929,11278589,12470789,2713800,2078740,7678249,18.43,68.08,16.67,61.57
12001930,11282733,12903333,2764932,1847645,8290756,16.38,73.48,14.32,64.25
12001931,9655913,10557113,2206092,1530467,6820554,15.85,70.64,14.50,64.61
12001932,12175304,13372904,2027608,2325208,9020088,19.10,74.09,17.39,67.45
12001933,11529159,12939166,2033228,2311465,8594473,20.05,74.55,17.86,66.42
12001934,9383110,10655550,2264900,1524352,6866298,16.25,73.18,14.31,64.44
12001935,10031084,11286230,2219560,1992862,7073808,19.87,70.52,17.66,62.68
12001936,10544467,12087667,3370484,1445221,7271962,13.71,68.96,11.96,60.16
12001937,8311749,8987949,2112524,1178431,5696994,14.18,68.54,13.11,63.38
12001938,8679819,9465783,2061636,1396877,6007270,16.09,69.21,14.76,63.46
12001939,9445778,10673378,2355876,1584914,6732588,16.78,71.28,14.85,63.08
12001940,10867240,12070036,2903184,1769851,7397001,16.29,68.07,14.66,61.28
12001941,10476252,11733913,3281212,1534632,6918069,14.65,66.04,13.08,58.96
12001942,11554617,13143906,2716148,2173555,8254203,18.81,71.44,16.54,62.80
12001943,11488594,12912936,2503572,1883404,8525960,16.39,74.21,14.59,66.03
12001944,9475521,10548921,2926484,1341068,6281369,14.15,66.29,12.71,59.55
12001945,11447327,12503327,2762812,1990892,7749623,17.39,67.70,15.92,61.98
12001946,11763644,13458395,2915396,2828899,7714100,24.05,65.58,21.02,57.32
12001947,9934412,11078532,2863876,1651433,6563223,16.62,66.07,14.91,59.24
12001948,11477610,12858679,2977176,1998530,7882973,17.41,68.68,15.54,61.30
12001949,9215246,10445935,3158476,1394077,5893382,15.13,63.95,13.35,56.42
12001950,11333114,12867038,2396772,2439485,8030781,21.53,70.86,18.96,62.41
12001951,11158973,12990970,2914432,2046881,8029657,18.34,71.96,15.76,61.81
12001952,10495302,12036688,2712052,1683078,7641558,16.04,72.81,13.98,63.49
12001953,7520694,8319894,1891076,1127857,5300961,15.00,70.48,13.56,63.71
12001954,10935157,12512663,2025984,2644548,7842131,24.18,71.71,21.13,62.67
12001955,11400836,12789599,2558008,1892458,8339133,16.60,73.14,14.80,65.20
12001956,11192725,12805874,2893392,1914393,7998089,17.10,71.46,14.95,62.46
12001957,9023093,10037478,3632448,1137255,5267775,12.60,58.38,11.33,52.48
12001958,9835807,10454407,2652364,1802796,5999247,18.33,60.99,17.24,57.38
12001959,10231712,11180912,3546908,1198560,6435444,11.71,62.90,10.72,57.56
12001960,10903856,12358765,2909976,1922586,7526203,17.63,69.02,15.56,60.90
12001961,11416361,12670197,2453588,2479749,7736860,21.72,67.77,19.57,61.06
12001962,12006207,12567807,1412156,1015602,10140049,8.46,84.46,8.08,80.68
12001963,12036010,13376291,2433392,2361928,8580971,19.62,71.29,17.66,64.15
12001964,12062344,13686544,2671268,2084990,8930286,17.29,74.03,15.23,65.25
12001965,11839454,13454126,2612840,1883983,8957303,15.91,75.66,14.00,66.58
12001966,9874534,12457255,3501172,1583671,7372412,16.04,74.66,12.71,59.18
12001967,10208550,11350659,2668548,2018588,6663523,19.77,65.27,17.78,58.71
12001968,11831338,13146215,2407252,1780138,8958825,15.05,75.72,13.54,68.15
12001969,10363914,11866273,2731312,2455324,6679637,23.69,64.45,20.69,56.29
12001970,10280654,11917548,3128360,1685536,7103652,16.40,69.10,14.14,59.61
12001971,11406891,12769088,2914728,1893396,7960964,16.60,69.79,14.83,62.35
12001972,9760050,11076067,2979872,1349043,6747152,13.82,69.13,12.18,60.92
12001973,11998326,14096560,2544396,2139559,9412605,17.83,78.45,15.18,66.77
12001974,11878597,12952658,2062608,1489353,9400697,12.54,79.14,11.50,72.58
12001975,11711778,13180616,2690736,1988261,8501619,16.98,72.59,15.08,64.50
12001976,5722396,6389451,1639996,711625,4037830,12.44,70.56,11.14,63.20
12001977,11333158,13167729,3037668,1923499,8206562,16.97,72.41,14.61,62.32
12001978,11294672,12960040,2525068,2016244,8418728,17.85,74.54,15.56,64.96
12001979,11050156,12620956,2279092,1854941,8486923,16.79,76.80,14.70,67.24
12001980,10342439,12128075,2634772,2085323,7407980,20.16,71.63,17.19,61.08
12001981,7783818,8640618,2191716,1382883,5066019,17.77,65.08,16.00,58.63
12001982,11349501,12832101,2559104,1972004,8300993,17.38,73.14,15.37,64.69
12001983,6534867,7258897,1624080,1634899,3999918,25.02,61.21,22.52,55.10
12001984,10087007,11190407,2830292,1568119,6791996,15.55,67.33,14.01,60.69
12001985,11384518,12950853,2729072,2794087,7427694,24.54,65.24,21.57,57.35
12001986,11339100,12781858,2290052,2456571,8035235,21.66,70.86,19.22,62.86
12001987,7816125,8818952,1920336,1394363,5504253,17.84,70.42,15.81,62.41
12001988,10548329,11701467,2640976,1786630,7273861,16.94,68.96,15.27,62.16
12001989,10458779,11696579,2663520,1840158,7192901,17.59,68.77,15.73,61.50
12001990,9568697,10496661,3100772,2004464,5391425,20.95,56.34,19.10,51.36
12001991,11658289,13280585,2445004,2597633,8237948,22.28,70.66,19.56,62.03
12001992,12269585,13878185,2671916,2347036,8859233,19.13,72.20,16.91,63.84
12001993,10210009,11296609,2325128,2298232,6673249,22.51,65.36,20.34,59.07
12001994,9909174,11182110,2291724,1916788,6973598,19.34,70.38,17.14,62.36
12001995,10107985,11280120,2403676,2029845,6846599,20.08,67.73,17.99,60.70
12001996,9682001,11214157,2797600,1581414,6835143,16.33,70.60,14.10,60.95
12001997,9786187,11036773,2826004,1720902,6489867,17.59,66.32,15.59,58.80
12001998,9426700,10927441,3655176,1438685,5833580,15.26,61.88,13.17,53.38
12001999,9761418,10871418,3270352,1924653,5676413,19.72,58.15,17.70,52.21
12002000,11416040,12771825,3015812,1807639,7948374,15.83,69.62,14.15,62.23
12002001,11788311,12840111,2486940,2414345,7938826,20.48,67.34,18.80,61.83
12002002,11853660,12933060,2340656,1922795,8669609,16.22,73.14,14.87,67.03
12002003,11537598,12348658,3020672,1408943,7919043,12.21,68.64,11.41,64.13
12002004,10084899,11536425,3022416,1538816,6975193,15.26,69.16,13.34,60.46
12002005,8312047,9223492,2222256,1906843,5094393,22.94,61.29,20.67,55.23
12002006,11809287,13321887,2412632,2325926,8583329,19.70,72.68,17.46,64.43
12002007,11421255,12849093,2344836,2227405,8276852,19.50,72.47,17.34,64.42
12002008,10525492,12112030,3235900,2053101,6823029,19.51,64.82,16.95,56.33
12002009,11699896,12614896,1973316,2585288,8056292,22.10,68.86,20.49,63.86
12002010,10712639,11703839,3076704,1739332,6887803,16.24,64.30,14.86,58.85
12002011,10381805,11652791,2621056,1704073,7327662,16.41,70.58,14.62,62.88
12002013,9931058,11988230,2732056,1978052,7278122,19.92,73.29,16.50,60.71
12002014,11964549,13522044,2711788,2588409,8221847,21.63,68.72,19.14,60.80
12002015,10463831,11807562,3517576,1180065,7109921,11.28,67.95,9.99,60.21
12002016,11567919,12836354,3123176,1991280,7721898,17.21,66.75,15.51,60.16
12002017,10255099,11162299,2909332,2318498,5934469,22.61,57.87,20.77,53.17
12002018,9872171,11664076,3424136,1686831,6553109,17.09,66.38,14.46,56.18
12002019,10640413,11806213,2797256,2578605,6430352,24.23,60.43,21.84,54.47
12002020,10961489,12229145,2877152,1735701,7616292,15.83,69.48,14.19,62.28
12002021,10673347,12025711,2703572,1828323,7493816,17.13,70.21,15.20,62.31
12002022,11789545,13068745,2434840,1951863,8682042,16.56,73.64,14.94,66.43
12002023,12043128,13202328,2370456,2433894,8397978,20.21,69.73,18.44,63.61
12002024,11853792,12990192,2620428,2127880,8241884,17.95,69.53,16.38,63.45
12002025,11351742,12977581,3220824,2157328,7599429,19.00,66.95,16.62,58.56
12002026,10883185,12620932,2773900,1432854,8414178,13.17,77.31,11.35,66.67
12002027,8308374,9389393,3132012,1234495,5022886,14.86,60.46,13.15,53.50
12002028,11399470,13396530,2666652,2308542,8421336,20.25,73.87,17.23,62.86
12002029,7135324,8252191,1835368,1365272,5051551,19.13,70.80,16.54,61.21
12002030,10192529,11580929,2606448,1709642,7264839,16.77,71.28,14.76,62.73
12002031,11052112,12479173,2737216,2177689,7564268,19.70,68.44,17.45,60.62
12002032,10904518,12380003,2970900,1673557,7735546,15.35,70.94,13.52,62.48
12002033,9469438,10969166,2676788,1811564,6480814,19.13,68.44,16.52,59.08
12002034,10990404,12617004,3155116,2072921,7388967,18.86,67.23,16.43,58.56
12002035,10776030,11766030,2281364,1384481,8100185,12.85,75.17,11.77,68.84
12002036,11239304,12452296,2556584,1436903,8458809,12.78,75.26,11.54,67.93
12002037,10118956,11908637,3109112,1787697,7011828,17.67,69.29,15.01,58.88
12002038,8743780,9595180,2879484,1222889,5492807,13.99,62.82,12.74,57.25
12002039,10429365,11712449,2872096,1785865,7054488,17.12,67.64,15.25,60.23
12002040,11491968,12594768,2413556,2377447,7803765,20.69,67.91,18.88,61.96
12002041,11508539,13403106,2788564,2003320,8611222,17.41,74.82,14.95,64.25
12002042,10710377,12187171,3666984,1992165,6528022,18.60,60.95,16.35,53.56
12002043,10448056,11898578,3757708,1674197,6466673,16.02,61.89,14.07,54.35
12002044,11300023,13029704,2852256,2224011,7953437,19.68,70.38,17.07,61.04
12002045,10546474,11674474,2562608,1713765,7398101,16.25,70.15,14.68,63.37
12002046,11383955,13322310,2853476,1880284,8588550,16.52,75.44,14.11,64.47
12002047,9263591,10869219,3230324,1407171,6231724,15.19,67.27,12.95,57.33
12002048,11418174,13380774,2092580,1663308,9624886,14.57,84.29,12.43,71.93
12002049,10342282,11440882,2896176,1599416,6945290,15.46,67.15,13.98,60.71
12002050,9820501,10817890,3514612,1525727,5777551,15.54,58.83,14.10,53.41
12002051,11672058,13069458,2905168,2122096,8042194,18.18,68.90,16.24,61.53
12002052,11939393,13954793,3546004,1934641,8474148,16.20,70.98,13.86,60.73
12002053,11386079,13217720,2416492,2311551,8489677,20.30,74.56,17.49,64.23
12002054,10654678,12413657,3433732,1541545,7438380,14.47,69.81,12.42,59.92
12002056,10229008,11534627,2615184,1618035,7301408,15.82,71.38,14.03,63.30
12002057,10557264,12229449,3031764,2013739,7183946,19.07,68.05,16.47,58.74
12002058,11572163,12527363,1882316,1751459,8893588,15.14,76.85,13.98,70.99
12002059,10878089,12062489,2930996,1626038,7505455,14.95,69.00,13.48,62.22
12002060,12076483,13299883,2542988,1561899,9194996,12.93,76.14,11.74,69.14
12002061,10207954,12162154,3167368,1844882,7149904,18.07,70.04,15.17,58.79
12002062,11709937,13050937,1634132,1820715,9596090,15.55,81.95,13.95,73.53
12002063,11897865,12679665,1290124,3024710,8364831,25.42,70.31,23.85,65.97
12002064,10055609,11679809,2591008,1646896,7441905,16.38,74.01,14.10,63.72
12002065,8874060,10285608,2190156,1599328,6496124,18.02,73.20,15.55,63.16
12002066,9773522,10996322,2160808,1793649,7041865,18.35,72.05,16.31,64.04
12002067,10420415,11697815,2262176,2083147,7352492,19.99,70.56,17.81,62.85
12002068,10538546,11887963,3017676,1633768,7236519,15.50,68.67,13.74,60.87
12002069,7292754,8276743,1673112,1346662,5256969,18.47,72.08,16.27,63.51
12002070,10841800,12349679,2771000,2214450,7364229,20.43,67.92,17.93,59.63
12002071,11370690,12847138,3271656,1699837,7875645,14.95,69.26,13.23,61.30
12002072,11309465,13340915,2767396,2200943,8372576,19.46,74.03,16.50,62.76
12002073,11225904,12483504,2816892,1890422,7776190,16.84,69.27,15.14,62.29
12002074,11188567,12579592,2853364,2009743,7716485,17.96,68.97,15.98,61.34
12002075,10561303,11901103,2903296,1776946,7220861,16.83,68.37,14.93,60.67
12002076,10784425,12006817,2705404,1458965,7842448,13.53,72.72,12.15,65.32
12002077,10490262,11875062,2413616,1909905,7551541,18.21,71.99,16.08,63.59
12002078,9269581,10370445,2843488,1246333,6280624,13.45,67.76,12.02,60.56
12002079,10654200,12383864,3211216,1920318,7252330,18.02,68.07,15.51,58.56
12002080,8603294,10126451,2603544,1577116,5945791,18.33,69.11,15.57,58.72
12002081,11645018,13660348,2425564,2331006,8903778,20.02,76.46,17.06,65.18
12002082,8727915,10027317,2171400,1538958,6316959,17.63,72.38,15.35,63.00
12002083,10016744,11637417,2270552,1760533,7606332,17.58,75.94,15.13,65.36
12002084,10459959,12248992,3668564,1859756,6720672,17.78,64.25,15.18,54.87
12002085,10634115,11925125,2943528,1779523,7202074,16.73,67.73,14.92,60.39
12002086,10260778,11725978,3321832,1741480,6662666,16.97,64.93,14.85,56.82
12002087,10282907,11193835,3038452,1259476,6895907,12.25,67.06,11.25,61.60
12002088,10622262,11776142,3197624,2153525,6424993,20.27,60.49,18.29,54.56
12002089,10881243,11801395,3378420,1322688,7100287,12.16,65.25,11.21,60.16
12002090,11521685,12984082,3135544,1951490,7897048,16.94,68.54,15.03,60.82
12002091,10576319,11795789,3159296,1660738,6975755,15.70,65.96,14.08,59.14
12002092,10272803,11284094,3263656,1343691,6676747,13.08,64.99,11.91,59.17
12002093,11007970,11973370,2848356,1901860,7223154,17.28,65.62,15.88,60.33
12002094,10830220,12521793,2562912,1839428,8119453,16.98,74.97,14.69,64.84
12002095,10885594,12345994,3208600,1727804,7409590,15.87,68.07,13.99,60.02
12002096,11963343,13454343,2159180,2377735,8917428,19.88,74.54,17.67,66.28
12002097,11591944,13642656,3444132,1863241,8335283,16.07,71.91,13.66,61.10
12002098,10525993,11968471,3123248,1626055,7219168,15.45,68.58,13.59,60.32
12002099,11140181,11788630,2578712,905615,8304303,8.13,74.54,7.68,70.44
12002100,11539990,12712227,2958940,2179519,7573768,18.89,65.63,17.15,59.58
12002101,11637448,13708528,2959760,2371798,8376970,20.38,71.98,17.30,61.11
12002102,10627545,12033345,2880848,1501366,7651131,14.13,71.99,12.48,63.58
12002103,10417937,11823737,3149664,1649492,7024581,15.83,67.43,13.95,59.41
12002104,11003921,12230078,3042204,1325469,7862405,12.05,71.45,10.84,64.29
12002105,11079411,12684613,3082576,1673194,7928843,15.10,71.56,13.19,62.51
12002106,10797628,11590498,2608780,1165395,7816323,10.79,72.39,10.05,67.44
12002107,11940913,13639240,2953840,2390220,8295180,20.02,69.47,17.52,60.82
12002108,11422891,13267291,3055000,1879110,8333181,16.45,72.95,14.16,62.81
12002109,11549354,12810776,1829228,1467054,9514494,12.70,82.38,11.45,74.27
12002110,10488428,11666623,2734076,1632488,7300059,15.56,69.60,13.99,62.57
12002111,11682338,12700650,2428116,1444522,8828012,12.37,75.57,11.37,69.51
12002112,11376200,12795379,2960428,1694989,8139962,14.90,71.55,13.25,63.62
